,atm,bar,bus_stop,drinking_water,fast_food,hospital,hostel,incident_0,incident_1,incident_10,incident_11,incident_12,incident_13,incident_14,incident_15,incident_16,incident_17,incident_18,incident_19,incident_2,incident_20,incident_21,incident_22,incident_23,incident_3,incident_4,incident_5,incident_6,incident_7,incident_8,incident_9,name,nightclub,parking,place_of_worship,points,police,pub,restaurant,shop,taxi
289679511,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jones Street,0,0,0,"[{'lon': '151.19848', 'lat': '-33.88157'}, {'lon': '151.19852', 'lat': '-33.88163'}, {'lon': '151.19855', 'lat': '-33.88169'}, {'lon': '151.19926', 'lat': '-33.88294'}, {'lon': '151.19934', 'lat': '-33.88307'}]",0,0,0,1,0
28969493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Doncaster Avenue,0,0,0,"[{'lon': '151.22385', 'lat': '-33.91764'}, {'lon': '151.22345', 'lat': '-33.91976'}]",0,0,0,0,0
289702226,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,James Street,0,0,0,"[{'lon': '151.20188', 'lat': '-33.88987'}, {'lon': '151.2018', 'lat': '-33.88982'}, {'lon': '151.20164', 'lat': '-33.88977'}, {'lon': '151.20161', 'lat': '-33.88976'}]",0,0,0,0,0
289702228,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Pitt Street,0,0,0,"[{'lon': '151.20376', 'lat': '-33.89351'}, {'lon': '151.20372', 'lat': '-33.89371'}, {'lon': '151.20371', 'lat': '-33.89384'}, {'lon': '151.2037', 'lat': '-33.89387'}, {'lon': '151.20366', 'lat': '-33.8941'}, {'lon': '151.20363', 'lat': '-33.89418'}, {'lon': '151.2036', 'lat': '-33.89427'}, {'lon': '151.20349', 'lat': '-33.8949'}, {'lon': '151.20344', 'lat': '-33.89523'}, {'lon': '151.20334', 'lat': '-33.89565'}, {'lon': '151.20333', 'lat': '-33.89573'}, {'lon': '151.20352', 'lat': '-33.89645'}, {'lon': '151.20362', 'lat': '-33.8968'}]",0,0,0,0,0
289702229,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wells Street,0,0,0,"[{'lon': '151.20555', 'lat': '-33.89233'}, {'lon': '151.20551', 'lat': '-33.89232'}, {'lon': '151.20545', 'lat': '-33.89232'}, {'lon': '151.20507', 'lat': '-33.89226'}, {'lon': '151.2048', 'lat': '-33.89223'}, {'lon': '151.20433', 'lat': '-33.89216'}, {'lon': '151.2041', 'lat': '-33.89213'}, {'lon': '151.20403', 'lat': '-33.89212'}]",0,1,0,0,0
289960252,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Darling Drive,0,0,0,"[{'lon': '151.20069', 'lat': '-33.87821'}, {'lon': '151.20108', 'lat': '-33.879'}]",0,0,0,0,0
290276387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.17664', 'lat': '-33.89015'}, {'lon': '151.1767', 'lat': '-33.8903'}]",0,0,0,0,0
290286158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.23233', 'lat': '-33.87728'}, {'lon': '151.2324', 'lat': '-33.87694'}]",0,0,0,0,0
290304644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18115', 'lat': '-33.88922'}, {'lon': '151.18102', 'lat': '-33.88926'}, {'lon': '151.18094', 'lat': '-33.88928'}, {'lon': '151.18096', 'lat': '-33.88934'}]",0,0,0,1,0
290304645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18092', 'lat': '-33.88886'}, {'lon': '151.18104', 'lat': '-33.88914'}, {'lon': '151.18102', 'lat': '-33.88926'}]",0,1,0,1,0
290316320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.17757', 'lat': '-33.8896'}, {'lon': '151.17762', 'lat': '-33.88964'}]",0,0,0,0,0
290316322,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.17762', 'lat': '-33.88964'}, {'lon': '151.17781', 'lat': '-33.88979'}]",0,0,0,0,0
290316324,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enmore Road,0,0,0,"[{'lon': '151.17764', 'lat': '-33.89811'}, {'lon': '151.17683', 'lat': '-33.8984'}, {'lon': '151.17657', 'lat': '-33.89849'}, {'lon': '151.17644', 'lat': '-33.89854'}, {'lon': '151.17634', 'lat': '-33.89856'}, {'lon': '151.17624', 'lat': '-33.89858'}, {'lon': '151.17522', 'lat': '-33.89866'}, {'lon': '151.17489', 'lat': '-33.89868'}, {'lon': '151.17479', 'lat': '-33.89869'}, {'lon': '151.174', 'lat': '-33.89879'}]",0,3,0,2,0
290327879,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salisbury Road,0,0,0,"[{'lon': '151.17868', 'lat': '-33.89113'}, {'lon': '151.17878', 'lat': '-33.8911'}]",0,0,0,0,0
290327880,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salisbury Road,0,0,0,"[{'lon': '151.17878', 'lat': '-33.8911'}, {'lon': '151.17907', 'lat': '-33.89103'}, {'lon': '151.17912', 'lat': '-33.89102'}]",0,0,0,0,0
290327881,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salisbury Road,0,0,0,"[{'lon': '151.17787', 'lat': '-33.89134'}, {'lon': '151.17745', 'lat': '-33.89145'}, {'lon': '151.17722', 'lat': '-33.89151'}, {'lon': '151.17704', 'lat': '-33.89156'}, {'lon': '151.17674', 'lat': '-33.89164'}, {'lon': '151.17661', 'lat': '-33.89167'}, {'lon': '151.17625', 'lat': '-33.89177'}, {'lon': '151.1759', 'lat': '-33.89188'}]",0,0,1,3,0
291023379,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18754', 'lat': '-33.88459'}, {'lon': '151.18749', 'lat': '-33.88459'}]",0,0,0,0,0
291023380,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18749', 'lat': '-33.88463'}, {'lon': '151.18749', 'lat': '-33.88481'}, {'lon': '151.18749', 'lat': '-33.88483'}]",0,0,0,0,0
291155790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.17875', 'lat': '-33.88512'}, {'lon': '151.17926', 'lat': '-33.88502'}]",0,0,0,0,0
291156399,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18513', 'lat': '-33.88572'}, {'lon': '151.1852', 'lat': '-33.88587'}]",0,0,0,1,0
291156402,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18494', 'lat': '-33.88585'}, {'lon': '151.18492', 'lat': '-33.88574'}]",0,0,0,1,0
291157586,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18313', 'lat': '-33.88653'}, {'lon': '151.18413', 'lat': '-33.88643'}]",0,0,0,0,0
291727612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia Street,0,0,0,"[{'lon': '151.17534', 'lat': '-33.88966'}, {'lon': '151.17537', 'lat': '-33.88973'}]",0,0,0,0,0
291731683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clayton Lane,0,0,0,"[{'lon': '151.17578', 'lat': '-33.89166'}, {'lon': '151.17546', 'lat': '-33.89175'}]",0,0,0,3,0
291753604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denison Street,0,0,0,"[{'lon': '151.17467', 'lat': '-33.88994'}, {'lon': '151.17479', 'lat': '-33.89021'}, {'lon': '151.17521', 'lat': '-33.89119'}, {'lon': '151.17533', 'lat': '-33.89146'}, {'lon': '151.17546', 'lat': '-33.89175'}, {'lon': '151.17554', 'lat': '-33.89193'}]",0,0,0,3,0
291753605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Derby Street,0,0,0,"[{'lon': '151.17467', 'lat': '-33.88994'}, {'lon': '151.17537', 'lat': '-33.88973'}]",0,0,0,0,0
291753606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia Street,0,0,0,"[{'lon': '151.17537', 'lat': '-33.88973'}, {'lon': '151.17548', 'lat': '-33.88999'}, {'lon': '151.17567', 'lat': '-33.89044'}]",0,0,0,1,0
291755255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Darley Street,0,0,0,"[{'lon': '151.17762', 'lat': '-33.9069'}, {'lon': '151.1781', 'lat': '-33.90675'}, {'lon': '151.17924', 'lat': '-33.90638'}, {'lon': '151.17944', 'lat': '-33.90632'}, {'lon': '151.18036', 'lat': '-33.90605'}, {'lon': '151.18057', 'lat': '-33.90599'}, {'lon': '151.18103', 'lat': '-33.90586'}]",0,0,0,2,0
291755256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lord Street,0,0,0,"[{'lon': '151.17792', 'lat': '-33.90762'}, {'lon': '151.17773', 'lat': '-33.90767'}, {'lon': '151.17719', 'lat': '-33.90781'}, {'lon': '151.17597', 'lat': '-33.90814'}, {'lon': '151.17497', 'lat': '-33.90841'}]",0,0,0,0,0
292021245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21581', 'lat': '-33.90088'}, {'lon': '151.21629', 'lat': '-33.90091'}, {'lon': '151.21945', 'lat': '-33.90114'}]",0,0,0,0,0
292021246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21487', 'lat': '-33.89623'}, {'lon': '151.21478', 'lat': '-33.89622'}, {'lon': '151.21464', 'lat': '-33.8962'}, {'lon': '151.21446', 'lat': '-33.89617'}, {'lon': '151.21438', 'lat': '-33.89616'}]",0,0,0,0,0
292021247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21532', 'lat': '-33.90077'}, {'lon': '151.21555', 'lat': '-33.90086'}, {'lon': '151.21581', 'lat': '-33.90088'}, {'lon': '151.21596', 'lat': '-33.90077'}, {'lon': '151.2165', 'lat': '-33.90081'}, {'lon': '151.21939', 'lat': '-33.90107'}, {'lon': '151.21942', 'lat': '-33.9011'}, {'lon': '151.21945', 'lat': '-33.90114'}, {'lon': '151.2211', 'lat': '-33.90125'}, {'lon': '151.22239', 'lat': '-33.90134'}]",0,1,0,0,0
292021249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.21438', 'lat': '-33.89616'}, {'lon': '151.21388', 'lat': '-33.8961'}, {'lon': '151.21351', 'lat': '-33.89605'}, {'lon': '151.21349', 'lat': '-33.89605'}]",0,0,0,0,0
292021250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.22135', 'lat': '-33.90092'}, {'lon': '151.22123', 'lat': '-33.90108'}, {'lon': '151.22111', 'lat': '-33.90121'}, {'lon': '151.2211', 'lat': '-33.90125'}, {'lon': '151.22109', 'lat': '-33.90127'}, {'lon': '151.22108', 'lat': '-33.90136'}]",0,0,0,0,0
292021730,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.2213', 'lat': '-33.89542'}, {'lon': '151.22143', 'lat': '-33.89556'}, {'lon': '151.22154', 'lat': '-33.89579'}, {'lon': '151.22223', 'lat': '-33.89987'}, {'lon': '151.22245', 'lat': '-33.90124'}, {'lon': '151.22243', 'lat': '-33.9013'}, {'lon': '151.22239', 'lat': '-33.90134'}]",0,0,0,0,0
292021752,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wellington Street,0,0,0,"[{'lon': '151.20232', 'lat': '-33.89839'}, {'lon': '151.20237', 'lat': '-33.89838'}, {'lon': '151.20243', 'lat': '-33.89838'}, {'lon': '151.20246', 'lat': '-33.89837'}, {'lon': '151.20249', 'lat': '-33.89836'}, {'lon': '151.20301', 'lat': '-33.89828'}, {'lon': '151.2032', 'lat': '-33.89826'}, {'lon': '151.20391', 'lat': '-33.89829'}]",0,0,0,1,0
292021755,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,1,1,0,0,1,0,0,2,0,0,0,0,0,3,2,George Street,0,0,0,"[{'lon': '151.20232', 'lat': '-33.89839'}, {'lon': '151.20256', 'lat': '-33.89935'}, {'lon': '151.20266', 'lat': '-33.89981'}]",0,0,0,1,0
292027008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mallett Street,0,0,0,"[{'lon': '151.17671', 'lat': '-33.88722'}, {'lon': '151.17674', 'lat': '-33.88729'}, {'lon': '151.17689', 'lat': '-33.88765'}, {'lon': '151.17714', 'lat': '-33.88822'}, {'lon': '151.17723', 'lat': '-33.88844'}, {'lon': '151.17737', 'lat': '-33.88876'}, {'lon': '151.17775', 'lat': '-33.88966'}, {'lon': '151.17781', 'lat': '-33.88979'}]",0,2,0,4,0
292028761,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regimental Crescent,0,0,0,"[{'lon': '151.18373', 'lat': '-33.88678'}, {'lon': '151.18415', 'lat': '-33.88674'}, {'lon': '151.18412', 'lat': '-33.88653'}, {'lon': '151.18413', 'lat': '-33.88643'}, {'lon': '151.18417', 'lat': '-33.88633'}, {'lon': '151.18422', 'lat': '-33.88623'}, {'lon': '151.18428', 'lat': '-33.88611'}, {'lon': '151.18437', 'lat': '-33.88603'}, {'lon': '151.18446', 'lat': '-33.88597'}, {'lon': '151.18456', 'lat': '-33.88592'}, {'lon': '151.18464', 'lat': '-33.88588'}, {'lon': '151.18474', 'lat': '-33.88586'}, {'lon': '151.18494', 'lat': '-33.88585'}, {'lon': '151.1852', 'lat': '-33.88587'}, {'lon': '151.18542', 'lat': '-33.88595'}, {'lon': '151.18554', 'lat': '-33.88605'}, {'lon': '151.18563', 'lat': '-33.8862'}, {'lon': '151.18567', 'lat': '-33.88635'}, {'lon': '151.18567', 'lat': '-33.88646'}, {'lon': '151.18568', 'lat': '-33.88671'}, {'lon': '151.18571', 'lat': '-33.8868'}, {'lon': '151.18576', 'lat': '-33.8869'}, {'lon': '151.18593', 'lat': '-33.88707'}, {'lon': '151.18605', 'lat': '-33.88719'}, {'lon': '151.18608', 'lat': '-33.88725'}, {'lon': '151.18618', 'lat': '-33.88811'}, {'lon': '151.18619', 'lat': '-33.88815'}, {'lon': '151.1862', 'lat': '-33.88831'}]",0,0,0,0,0
292040203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.19073', 'lat': '-33.87959'}, {'lon': '151.19121', 'lat': '-33.87994'}]",0,0,0,0,0
292127159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pyrmont Bridge Road,0,0,0,"[{'lon': '151.17367', 'lat': '-33.88715'}, {'lon': '151.17392', 'lat': '-33.88691'}, {'lon': '151.17407', 'lat': '-33.88678'}, {'lon': '151.17422', 'lat': '-33.88666'}, {'lon': '151.17425', 'lat': '-33.88665'}, {'lon': '151.17449', 'lat': '-33.88645'}, {'lon': '151.17476', 'lat': '-33.88628'}, {'lon': '151.17499', 'lat': '-33.88611'}, {'lon': '151.17523', 'lat': '-33.88596'}, {'lon': '151.17569', 'lat': '-33.88567'}, {'lon': '151.17616', 'lat': '-33.88539'}]",0,0,0,5,0
29232923,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Victoria Road,0,0,0,"[{'lon': '151.1761', 'lat': '-33.86852'}, {'lon': '151.17602', 'lat': '-33.86829'}, {'lon': '151.17595', 'lat': '-33.86808'}, {'lon': '151.17587', 'lat': '-33.86789'}, {'lon': '151.17578', 'lat': '-33.86772'}, {'lon': '151.17562', 'lat': '-33.86749'}, {'lon': '151.17538', 'lat': '-33.86719'}, {'lon': '151.17529', 'lat': '-33.86706'}, {'lon': '151.17517', 'lat': '-33.86695'}, {'lon': '151.17504', 'lat': '-33.86683'}, {'lon': '151.17483', 'lat': '-33.86667'}, {'lon': '151.17473', 'lat': '-33.86659'}, {'lon': '151.17456', 'lat': '-33.86648'}, {'lon': '151.17438', 'lat': '-33.86638'}, {'lon': '151.17422', 'lat': '-33.86631'}, {'lon': '151.17405', 'lat': '-33.86625'}, {'lon': '151.1738', 'lat': '-33.86617'}, {'lon': '151.17364', 'lat': '-33.86615'}, {'lon': '151.17356', 'lat': '-33.86613'}, {'lon': '151.17329', 'lat': '-33.86609'}, {'lon': '151.173', 'lat': '-33.86603'}, {'lon': '151.17287', 'lat': '-33.86598'}, {'lon': '151.17273', 'lat': '-33.8659'}, {'lon': '151.17247', 'lat': '-33.86571'}, {'lon': '151.17229', 'lat': '-33.86557'}, {'lon': '151.17209', 'lat': '-33.86543'}]",0,1,0,1,0
292330596,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pyrmont Bridge Road,0,0,0,"[{'lon': '151.17852', 'lat': '-33.8844'}, {'lon': '151.17899', 'lat': '-33.88416'}, {'lon': '151.17938', 'lat': '-33.88394'}, {'lon': '151.17975', 'lat': '-33.88373'}, {'lon': '151.17979', 'lat': '-33.88371'}]",0,0,0,0,0
292330603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pyrmont Bridge Road,0,0,0,"[{'lon': '151.17677', 'lat': '-33.88512'}, {'lon': '151.17687', 'lat': '-33.88506'}, {'lon': '151.177', 'lat': '-33.88505'}]",0,0,1,1,0
292500009,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[{'lon': '151.22306', 'lat': '-33.87069'}, {'lon': '151.22353', 'lat': '-33.87075'}]",0,0,0,0,0
292500899,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.22944', 'lat': '-33.87072'}, {'lon': '151.22926', 'lat': '-33.8711'}]",0,0,0,1,0
292500959,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.22926', 'lat': '-33.8711'}, {'lon': '151.23', 'lat': '-33.87133'}]",0,0,0,0,0
292501161,0,0,1,0,0,0,8,5,1,0,1,1,0,0,3,0,0,0,0,0,4,2,0,2,1,1,0,0,0,0,1,MacLeay Street,0,0,0,"[{'lon': '151.22572', 'lat': '-33.86837'}, {'lon': '151.22573', 'lat': '-33.86829'}, {'lon': '151.22576', 'lat': '-33.86818'}, {'lon': '151.22578', 'lat': '-33.86803'}, {'lon': '151.22584', 'lat': '-33.86781'}, {'lon': '151.22584', 'lat': '-33.86775'}, {'lon': '151.22581', 'lat': '-33.8677'}, {'lon': '151.22577', 'lat': '-33.86765'}, {'lon': '151.22572', 'lat': '-33.8676'}, {'lon': '151.22561', 'lat': '-33.8675'}]",0,0,2,5,0
292661101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,May Street,0,0,0,"[{'lon': '151.18', 'lat': '-33.909'}, {'lon': '151.18016', 'lat': '-33.90895'}, {'lon': '151.18005', 'lat': '-33.90914'}, {'lon': '151.18', 'lat': '-33.909'}]",0,0,0,0,0
292661102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.18', 'lat': '-33.90896'}, {'lon': '151.18005', 'lat': '-33.90908'}, {'lon': '151.18017', 'lat': '-33.90912'}]",0,0,0,0,0
292705075,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,"[{'lon': '151.20241', 'lat': '-33.87515'}, {'lon': '151.20308', 'lat': '-33.87458'}]",0,0,3,2,0
29279038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cook Lane,0,0,0,"[{'lon': '151.20657', 'lat': '-33.90521'}, {'lon': '151.20667', 'lat': '-33.90535'}]",0,0,0,0,0
29279039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tilford Street,0,0,0,"[{'lon': '151.20726', 'lat': '-33.90535'}, {'lon': '151.20798', 'lat': '-33.90628'}, {'lon': '151.20809', 'lat': '-33.90641'}, {'lon': '151.20815', 'lat': '-33.90645'}]",0,0,0,0,0
292828582,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'lon': '151.20166', 'lat': '-33.89572'}, {'lon': '151.2017', 'lat': '-33.89574'}, {'lon': '151.20174', 'lat': '-33.89576'}, {'lon': '151.20173', 'lat': '-33.89579'}, {'lon': '151.20167', 'lat': '-33.8958'}, {'lon': '151.20162', 'lat': '-33.89577'}, {'lon': '151.20156', 'lat': '-33.8958'}, {'lon': '151.20152', 'lat': '-33.89579'}, {'lon': '151.20148', 'lat': '-33.8958'}]",0,0,0,0,0
292828583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,George Street,0,0,0,"[{'lon': '151.20348', 'lat': '-33.90237'}, {'lon': '151.20352', 'lat': '-33.90245'}, {'lon': '151.20358', 'lat': '-33.90256'}, {'lon': '151.20404', 'lat': '-33.90343'}, {'lon': '151.20422', 'lat': '-33.90426'}, {'lon': '151.20443', 'lat': '-33.90453'}, {'lon': '151.20448', 'lat': '-33.90465'}]",0,0,0,0,0
292828584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,George Street Cycleway,0,0,0,"[{'lon': '151.2034', 'lat': '-33.90235'}, {'lon': '151.20343', 'lat': '-33.90243'}, {'lon': '151.20345', 'lat': '-33.90249'}]",0,0,0,0,0
292828585,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,George Street Cycleway,0,0,0,"[{'lon': '151.20174', 'lat': '-33.89554'}, {'lon': '151.20173', 'lat': '-33.89561'}, {'lon': '151.20166', 'lat': '-33.89561'}]",0,0,0,0,0
292828586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Allen Street Cycleway,0,0,0,"[{'lon': '151.20369', 'lat': '-33.90254'}, {'lon': '151.20358', 'lat': '-33.90256'}, {'lon': '151.20352', 'lat': '-33.90258'}]",0,0,0,0,0
292828587,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,George Street Cycleway,0,0,0,"[{'lon': '151.20205', 'lat': '-33.89677'}, {'lon': '151.20204', 'lat': '-33.8968'}, {'lon': '151.20205', 'lat': '-33.89685'}, {'lon': '151.2022', 'lat': '-33.89743'}, {'lon': '151.2024', 'lat': '-33.89828'}, {'lon': '151.20244', 'lat': '-33.89831'}, {'lon': '151.20246', 'lat': '-33.89837'}, {'lon': '151.20247', 'lat': '-33.89844'}, {'lon': '151.20244', 'lat': '-33.8985'}, {'lon': '151.20273', 'lat': '-33.89969'}, {'lon': '151.20278', 'lat': '-33.89972'}, {'lon': '151.20279', 'lat': '-33.89979'}, {'lon': '151.2028', 'lat': '-33.89982'}, {'lon': '151.20278', 'lat': '-33.89987'}, {'lon': '151.203', 'lat': '-33.90077'}, {'lon': '151.203', 'lat': '-33.9008'}, {'lon': '151.20298', 'lat': '-33.90083'}, {'lon': '151.20295', 'lat': '-33.90086'}]",0,0,0,1,0
292828588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Allen Street Cycleway,0,0,0,"[{'lon': '151.20336', 'lat': '-33.90248'}, {'lon': '151.20193', 'lat': '-33.90281'}]",0,1,0,1,0
292828589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Allen Street Cycleway,0,0,0,"[{'lon': '151.20541', 'lat': '-33.90277'}, {'lon': '151.20369', 'lat': '-33.90254'}]",0,0,0,0,0
292828590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Allen Street Cycleway,0,0,0,"[{'lon': '151.20568', 'lat': '-33.90272'}, {'lon': '151.20552', 'lat': '-33.90275'}, {'lon': '151.20541', 'lat': '-33.90277'}]",0,0,0,0,0
